ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
1521,Philippines,PH,PHL,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,1.75289256198056,1.97705848702294,2.10053101957792,1.91414951648034,2.25694933557934,1.96771363700989,1.8090992899509,1.7567833758929,3.80329409458462,3.76825506368087,2.57542758661136,1.79604507066498,1.70231897563863,1.53039429630415,1.5520200109816,1.43436250640447,2.44167440086412,1.88536404208603,1.76543551415837,2.026595392724,2.20709937984636,3.96533356440747,3.64325290758516,2.0198429382966,1.6358113216803,1.67033195646304,1.72609151256978
1522,Philippines,PH,PHL,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-1402233091,-1606814920,-1343222796,-1130254747,-1254106106,-984638429,-839553877,-882661514,822786103,967157123,149423210,-491637510,-229377198,-139631404,-780239983,-639983136,2480477330,1263178370,868234868,131011259,-869550261,5341423669,4419416242.51,-2832218712,-2575018416,-2376334018,-2841846218
1523,Philippines,PH,PHL,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-1.48149978753812,-1.70744770040749,-1.80316723331287,-1.31977291831585,-1.49893014929498,-1.24762451310392,-0.995825466613095,-1.01409734861881,0.866072428176981,0.900351608160743,0.117054283556646,-0.315191920715996,-0.126722972739732,-0.0792767443899883,-0.374451359501055,-0.273243999985861,0.947034572424201,0.444933296442102,0.291859820052027,0.0427518323842059,-0.272905442327494,1.62609941593202,1.27418757256462,-0.751603693720606,-0.711820391121256,-0.602996739119371,-0.70293275422846
1524,"Poland, Rep. of",PL,POL,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.744366611904812,0.756602758477446,0.775925440380512,0.809865133409613,0.860797920134962,0.894430261764445,0.852058144320344,0.893865068968115,0.844195441427405,0.920214387401837,0.912743539278611,0.806507945074757,0.781670794020025,0.800805545440571,0.833921821134397,0.878387803584234,0.922347649015205,0.868828606267748,0.876390607772827,0.83443485544974,0.950411379296051,0.792990256696839,0.840276164175603,0.972644809255819,1.98089326809365
1525,"Poland, Rep. of",PL,POL,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,290674000,494361001,615159001,612756176,727351000,729035000,878806000,1055709000,1253582000,1733848000,2422629683,3015618996,3611418491,5044809067,6150352540,4816715356,5403769441,6115248093,6207337187,7124979800,8232069270,7535524511,7835333218,8994473674,11295842388,10065594449,12138001418,17150189529,24279176395
1526,"Poland, Rep. of",PL,POL,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.279798256959765,0.354728271761053,0.39183916828115,0.389068680378932,0.421925264736125,0.433614568786021,0.512084798206816,0.55329119072814,0.62971790387565,0.795968623650937,0.948964971963094,0.984518897106178,1.04792166991737,1.17588917978771,1.1526152899597,1.09522146988725,1.13596947140057,1.16620024476346,1.2534238924455,1.38144719521947,1.52668602206438,1.58047832573716,1.66833344916348,1.7139511062805,1.91843701584835,1.68894917099512,2.02482915391931,2.51679954790281,3.51525876230516
1527,"Poland, Rep. of",PL,POL,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,2.57524969460664,2.6599320760393,2.78177025936024,2.93202549964721,3.04531049790954,3.22001102165182,3.22862204865199,3.37898792295422,3.25666206777796,3.59273739370194,3.59524736190307,3.52141707661293,3.38316595017876,3.24019152489989,3.34702839085984,3.47506457419976,3.74096477029145,3.78434463637538,3.84430699504836,3.83782644346371,4.28571425291732,3.77560658451111,4.43260110547455,5.03479214346024,6.77847728558767
1528,"Poland, Rep. of",PL,POL,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,863443000,1263828000,1643766000,1784969234,2108334016,1989647000,1664648000,1660785000,1912684000,2181060000,2914040080,3363825724,4082512374,6415860842,8174545115,6923744067,7184042025,8341540983,6455994592,7061881986,8446844654,8427244117,7554543207,8553004680,11500441101,10075870061,14435332220,19138809950,19816334442
1529,"Poland, Rep. of",PL,POL,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.831136759339019,0.906858593894684,1.04703320806783,1.13336372865767,1.22301253157413,1.18339987235373,0.969998993139988,0.870408142957419,0.960807796583305,1.00127307947416,1.14145466895798,1.0981990749636,1.18461850795802,1.49546617977712,1.53196188783259,1.57431622874226,1.51021476966428,1.59076246591114,1.30363433261834,1.36921329412479,1.56651738959566,1.76750492327003,1.60854641081952,1.62982653178293,1.95318517636014,1.69067335990982,2.4080637758224,2.80863066545751,2.86910651954222
1530,"Poland, Rep. of",PL,POL,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,4.48066267258046,4.33366033516046,3.40915047925508,3.31142828291254,3.4565925401028,3.18992036982048,3.25212238691857,3.31698610012931,3.20928224522737,3.86165517583859,3.90359399547936,4.62460046742111,4.03522146233974,3.95899587780844,3.24068422066294,3.40061597503879,3.77839804646858,4.28927115715462,3.78661178269582,3.65806886772971,4.27591156894815,3.79817586958953,5.51755213213515,5.59422180786421,5.22313477415444
1531,"Poland, Rep. of",PL,POL,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1154117000,1758189001,2258925001,2397725410,2835685016,2718682000,2543454000,2716494000,3166266000,3914908000,5336669763,6379444720,7693930865,11460669909,14324897655,11740459423,12587811466,14456789076,12663331779,14186861786,16678913924,15962768628,15389876425,17547478354,22796283489,20141464510,26573333638,36288999479,44095510837
1532,"Poland, Rep. of",PL,POL,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.11093501629878,1.26158686565574,1.43887237634898,1.5224324090366,1.64493779631026,1.61701444113975,1.4820837913468,1.42369933368556,1.59052570045895,1.7972417031251,2.09041964092107,2.08271797206978,2.23254017787539,2.67135535956484,2.68457717779228,2.66953769862952,2.64618424106485,2.7569627106746,2.55705822506384,2.75066048934426,3.09320341166003,3.3479832490072,3.276879859983,3.34377763806342,3.8716221922085,3.37962253090494,4.43289292974171,5.32543021336032,6.38436528184738
1533,"Poland, Rep. of",PL,POL,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-572769000,-769466999,-1028606999,-1172213058,-1380983016,-1260612000,-785842000,-605076000,-659102000,-447212000,-491410397,-348206728,-471093883,-1371051775,-2024192575,-2107028711,-1780272584,-2226292890,-248657405,63097814,-214775384,-891719606,280790011,441468994,-204598713,-10275612,-2297330802,-1988620421,4462841953
